Romance,Thriller,Sci-Fi,Film-Noir,IMAX,Drama,Comedy,Animation,Mystery,Adventure,Fantasy,Musical,Western,Horror,Action,(no genres listed),Crime,Children,Documentary,War,ratings,arating,movie name
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,1.8,Stay (2005)
0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0.58,1.74,"Legend of Zorro, The (2005)"
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.677777778,2.033333333,"Weather Man, The (2005)"
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.561538462,1.684615385,Saw II (2005)
1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.52,1.56,Prime (2005)
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,2.7,Don't Move (Non ti muovere) (2004)
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.428571429,0.128571429,American Pie Presents: Band Camp (American Pie 4: Band Camp) (2005)
0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0.55,1.65,"Great Yokai War, The (Yôkai daisensô) (2005)"
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.825,2.475,Manderlay (2005)
0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.671428571,2.014285714,Revolver (2005)
0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.735294118,2.205882353,Jarhead (2005)
0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0.457142857,0.137142857,Chicken Little (2005)
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.95,2.85,Dead Man's Shoes (2004)
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.74,2.22,Joyeux Noël (Merry Christmas) (2005)
0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.5,0.15,Night of the Lepus (1972)
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,"Match Factory Girl, The (Tulitikkutehtaan tyttö) (1990)"
0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.6,1.8,Sword of the Beast (Kedamono no ken) (1965)
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.583333333,1.75,Just Friends (2005)
0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.70625,2.11875,Syriana (2005)
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.12,One-Way Ticket to Mombasa (Menolippu Mombasaan) (2002)
0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.65,1.95,Derailed (2005)
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.6,1.8,Creep (2004)
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.711111111,2.133333333,Pride & Prejudice (2005)
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45,0.135,Babylon 5
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.65,1.95,Wolf Creek (2005)
0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.709090909,2.127272727,"Descent, The (2005)"
0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.763380282,2.290140845,Harry Potter and the Goblet of Fire (2005)
1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.751282051,2.253846154,Walk the Line (2005)
1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.63,1.89,Rent (2005)
0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0.675,2.025,Zathura (2005)
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,2.1,C.R.A.Z.Y. (2005)
0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.4,0.12,Sarah Silverman: Jesus Is Magic (2005)
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.775,2.325,Breakfast on Pluto (2005)
0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0.733333333,2.2,"Ice Harvest, The (2005)"
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666667,2,"Yours, Mine and Ours (2005)"
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,2.1,"Libertine, The (2004)"
0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0.8,2.4,"Bird with the Crystal Plumage, The (Uccello dalle piume di cristallo, L') (1970)"
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.688235294,2.064705882,Match Point (2005)
0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.8,2.4,Paradise Now (2005)
0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0.688709677,2.066129032,"Chronicles of Narnia: The Lion, the Witch and the Wardrobe, The (2005)"
0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0.68,2.04,King Kong (2005)
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.716666667,2.15,Memoirs of a Geisha (2005)
1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.575,1.725,"Family Stone, The (2005)"
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.55,1.65,Havoc (2005)
0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.7,2.1,Samurai Rebellion (Jôi-uchi: Hairyô tsuma shimatsu) (1967)
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,2.4,"Room for Romeo Brass, A (1999)"
0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.642857143,1.928571429,"Matador, The (2005)"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.9,2.7,Wal-Mart: The High Cost of Low Price (2005)
1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.15,Mozart and the Whale (2005)
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.9,2.7,Don't Look Now: We're Being Shot At (La grande vadrouille) (1966)
0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.8,2.4,"Three Burials of Melquiades Estrada, The (2006)"
0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.761904762,2.285714286,Munich (2005)
0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.677777778,2.033333333,"Producers, The (2005)"
0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.7,2.1,Transamerica (2005)
1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.566666667,1.7,Rumor Has It... (2005)
0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.375,0.1125,Cheaper by the Dozen 2 (2005)
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.436363636,0.130909091,Fun with Dick and Jane (2005)
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55,1.65,"Ringer, The (2005)"
1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0.6,1.8,Casanova (2005)
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.12,Mrs. Henderson Presents (2005)
0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,2.4,"Ear, The (Ucho) (1970)"
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.75,2.25,Luxo Jr. (1986)
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.6,1.8,"Dentist, The (1996)"
1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.64,1.92,"New World, The (2005)"
1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9,2.7,Voices of a Distant Star (Hoshi no koe) (2003)
0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,3,7 Faces of Dr. Lao (1964)
0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.6,1.8,Samurai Assassin (Samurai) (1965)
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.7,2.1,"Boys of Baraka, The (2005)"
0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.8,2.4,Lady Vengeance (Sympathy for Lady Vengeance) (Chinjeolhan geumjassi) (2005)
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.15,Grand Theft Parsons (2003)
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.76,2.28,District 13 (Banlieue 13) (2004)
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.572727273,1.718181818,Hostel (2005)
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.514285714,1.542857143,Grandma's Boy (2006)
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.72,2.16,Tristan & Isolde (2006)
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,2.25,Glory Road (2006)
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,2.1,Last Holiday (2006)
0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0.65,1.95,Hoodwinked! (2005)
0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0.61875,1.85625,Underworld: Evolution (2006)
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,2.1,Looking for Comedy in the Muslim World (2005)
0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0.9,2.7,Casper Meets Wendy (1998)
0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.5,0.15,Revolution (1985)
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.8,2.4,Project A ('A' gai waak) (1983)
0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0.8,2.4,"Bird People in China, The (Chûgoku no chôjin) (1998)"
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,2.1,Water (2005)
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.925,2.775,Sophie Scholl: The Final Days (Sophie Scholl - Die letzten Tage) (2005)
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.757142857,2.271428571,"World's Fastest Indian, The (2005)"
0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0.2,0.06,Bandidas (2006)
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666667,2,Tristram Shandy: A Cock and Bull Story (2005)
0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0.7,2.1,Helter Skelter (2004)
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55,1.65,Annapolis (2006)
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0.4,0.12,Big Momma's House 2 (2006)
0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0.633333333,1.9,Nanny McPhee (2005)
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.4,0.12,"Tuskegee Airmen, The (1995)"
0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.566666667,1.7,Final Destination 3 (2006)
1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,2.7,Something New (2006)
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.633333333,1.9,Block Party (a.k.a. Dave Chappelle's Block Party) (2005)
1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,2.1,Imagine Me & You (2005)
0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0.571428571,1.714285714,"Pink Panther, The (2006)"
0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0.7,2.1,Curious George (2006)
0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.55,1.65,Firewall (2006)
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.26,0.078,When a Stranger Calls (2006)
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,1.8,London (2005)
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.4,0.12,Freedomland (2006)
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,2.4,Winter Passing (2005)
1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.6,1.8,Eight Below (2006)
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166666667,0.05,Date Movie (2006)
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.66,1.98,Running Scared (2006)
0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.384615385,0.115384615,Ultraviolet (2006)
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,1.8,Just My Luck (2006)
0,1,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0.35,0.105,Pulse (2006)
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.6,1.8,16 Blocks (2006)
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.65,1.95,Failure to Launch (2006)
0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0.55,1.65,Ultimate Avengers (2006)
0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0.643478261,1.930434783,Ice Age 2: The Meltdown (2006)
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,2.4,Ask the Dust (2006)
0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.777,2.331,V for Vendetta (2006)
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,2.25,She's the Man (2006)
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.805555556,2.416666667,Thank You for Smoking (2006)
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.6,1.8,Find Me Guilty (2006)
0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.76,2.28,Inside Man (2006)
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.65,1.95,Tsotsi (2005)
0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0.4,0.12,Aquamarine (2006)
0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0.5,0.15,Leprechaun 2 (1994)
0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0.4,0.12,Leprechaun 3 (1995)
0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0.1,0.03,Leprechaun 4: In Space (1997)
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.7,2.1,Lights in the Dusk (Laitakaupungin valot) (2006)
0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.616666667,1.85,"Hills Have Eyes, The (2006)"
0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0.25,0.075,"Shaggy Dog, The (2006)"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.7,2.1,Unknown White Male (2005)
1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.823529412,2.470588235,"Lives of Others, The (Das leben der Anderen) (2006)"
0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0.8,2.4,Youth of the Beast (Yaju no seishun) (1963)
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,2.25,Take the Lead (2006)
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.9,2.7,"Devil and Daniel Johnston, The (2005)"
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,1.8,Mouchette (1967)
0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.771052632,2.313157895,Lucky Number Slevin (2006)
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7625,2.2875,Volver (2006)
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.76,2.28,Akeelah and the Bee (2006)
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.15,Brainstorm (2001)
0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.266666667,0.08,Stay Alive (2006)
0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.433333333,0.13,Basic Instinct 2 (2006)
0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.775,2.325,Brick (2005)
0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.6,1.8,"Dead Hate the Living!, The (2000)"
0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.9,2.7,Evil Aliens (2005)
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.7,2.1,This Film Is Not Yet Rated (2006)
0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.6,1.8,Slither (2006)
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.554545455,1.663636364,"Benchwarmers, The (2006)"
0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.5,0.15,Renaissance (2006)
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,Go for Zucker! (Alles auf Zucker!) (2004)
1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.65,1.95,Friends with Money (2006)
0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.95,2.85,Reefer Madness: The Movie Musical (2005)
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.85,2.55,Candy (2006)
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,2.7,Secrets of a Soul (Geheimnisse einer Seele) (1926)
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.8,2.4,"Child, The (L'enfant) (2005)"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,9/11 (2002)
0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.45,0.135,Scary Movie 4 (2006)
0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,2.1,Hard Candy (2005)
0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.733333333,2.2,"Prairie Home Companion, A (2006)"
0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.55,1.65,"Sentinel, The (2006)"
0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0.5,0.15,"Wild, The (2006)"
0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.591666667,1.775,Silent Hill (2006)
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,1.8,American Dreamz (2006)
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,2.25,Kinky Boots (2005)
0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0.6,1.8,"Protector, The (a.k.a. Warrior King) (Tom yum goong) (2005)"
0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.717857143,2.153571429,Mission: Impossible III (2006)
0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.4,0.12,RV (2006)
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.828571429,2.485714286,United 93 (2006)
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.516666667,1.55,Stick It (2006)
0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.3,0.09,"American Haunting, An (2005)"
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.65,1.95,Down in the Valley (2005)
0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0.685714286,2.057142857,Over the Hedge (2006)
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666667,2,Art School Confidential (2006)
0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.575,1.725,Poseidon (2006)
0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.624489796,1.873469388,"Da Vinci Code, The (2006)"
0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.671153846,2.013461538,X-Men: The Last Stand (2006)
1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.518181818,1.554545455,"Break-Up, The (2006)"
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,Peaceful Warrior (2006)
0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0.675609756,2.026829268,Cars (2006)
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,1.8,"Notorious Bettie Page, The (2005)"
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.15,Game 6 (2005)
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.12,On a Clear Day (2005)
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.46,0.138,"Omen, The (2006)"
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.492857143,0.147857143,Nacho Libre (2006)
1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.62,1.86,"Lake House, The (2006)"
1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0.595652174,1.786956522,Click (2006)
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.711764706,2.135294118,"Devil Wears Prada, The (2006)"
0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0.701388889,2.104166667,Pirates of the Caribbean: Dead Man's Chest (2006)
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.433333333,0.13,"You, Me and Dupree (2006)"
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.776923077,2.330769231,Clerks II (2006)
0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.566666667,1.7,Lady in the Water (2006)
1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.316666667,0.095,My Super Ex-Girlfriend (2006)
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.638461538,1.915384615,Marie Antoinette (2006)
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.74,2.22,Who Killed the Electric Car? (2006)
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.715384615,2.146153846,"Inconvenient Truth, An (2006)"
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.15,Career Opportunities (1991)
1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0.4,0.12,High School Musical (2006)
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.9,2.7,I Am a Sex Addict (2005)
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.12,Stoned (2005)
0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.625,1.875,Jet Li's Fearless (Huo Yuan Jia) (2006)
0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.418181818,0.125454545,"Fast and the Furious: Tokyo Drift, The (Fast and the Furious 3, The) (2006)"
0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0.45,0.135,Garfield: A Tail of Two Kitties (2006)
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.8,2.4,Metal: A Headbanger's Journey (2005)
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.4,0.12,"Public Eye, The (1992)"
0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.616,1.848,Superman Returns (2006)
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.7,2.1,"Road to Guantanamo, The (2006)"
0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,2.1,Edmond (2005)
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.15,"OH in Ohio, The (2006)"
0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.776623377,2.32987013,Little Miss Sunshine (2006)
0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.5,0.15,"Fallen Idol, The (1948)"
0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,2.1,Babel (2006)
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.15,Strangers with Candy (2005)
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.8,2.4,Wordplay (2006)
0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.9,2.7,Army of Shadows (L'armée des ombres) (1969)
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,2.1,Orchestra Rehearsal (Prova d'orchestra) (1978)
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.06,Little Man (2006)
0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0.622222222,1.866666667,Monster House (2006)
0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.528571429,1.585714286,Snakes on a Plane (2006)
0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0.675,2.025,Scoop (2006)
